Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD-100150,2024-11-11,2024-11-17,Standard Class,CUST-1399,Customer_482,Consumer,USA,New York,New York,East,PROD-750,Office Supplies,Binders,Binder,86.33,6,0.2,12.61
ORD-100151,2024-02-01,2024-02-04,Standard Class,CUST-1790,Customer_596,Home Office,USA,Chicago,Illinois,Central,PROD-874,Office Supplies,Paper,Copy Paper,369.95,1,0,50.39
ORD-100152,2023-12-07,2023-12-09,Same Day,CUST-1712,Customer_491,Home Office,USA,New York,New York,East,PROD-286,Furniture,Chairs,Office Chair,817.24,6,0,210.52
ORD-100153,2023-05-19,2023-05-20,Standard Class,CUST-1323,Customer_318,Home Office,USA,Boston,Massachusetts,East,PROD-507,Furniture,Tables,Study Table,307.57,1,0,76.21
ORD-100154,2024-07-10,2024-07-14,First Class,CUST-1279,Customer_128,Corporate,USA,Chicago,Illinois,Central,PROD-547,Technology,Phones,Smartphone,300.39,4,0,80.04
ORD-100155,2024-02-14,2024-02-20,First Class,CUST-1946,Customer_532,Corporate,USA,Houston,Texas,South,PROD-920,Furniture,Tables,Study Table,974.25,6,0.1,197.79
ORD-100156,2023-03-26,2023-04-01,First Class,CUST-1105,Customer_82,Corporate,USA,Houston,Texas,South,PROD-776,Technology,Phones,Smartphone,610.4,7,0,113.76
ORD-100157,2023-10-30,2023-11-02,Standard Class,CUST-1744,Customer_362,Home Office,USA,Houston,Texas,South,PROD-545,Office Supplies,Binders,Binder,183.31,7,0.1,21.61
ORD-100158,2023-10-09,2023-10-15,Standard Class,CUST-1146,Customer_623,Home Office,USA,New York,New York,East,PROD-900,Technology,Phones,Smartphone,376.04,7,0.3,60.11
ORD-100159,2024-03-24,2024-03-25,Standard Class,CUST-1619,Customer_158,Home Office,USA,Los Angeles,California,West,PROD-560,Technology,Phones,Smartphone,782.95,4,0,110.03
ORD-100160,2024-01-15,2024-01-18,First Class,CUST-1255,Customer_117,Consumer,USA,Houston,Texas,South,PROD-853,Technology,Phones,Smartphone,538.87,3,0.1,58.52
ORD-100161,2023-07-10,2023-07-14,Second Class,CUST-1626,Customer_293,Home Office,USA,Seattle,Washington,West,PROD-602,Furniture,Tables,Study Table,276.54,2,0,62.5
ORD-100162,2023-07-24,2023-07-25,Standard Class,CUST-1829,Customer_699,Corporate,USA,Los Angeles,California,West,PROD-783,Technology,Phones,Smartphone,189.2,8,0.3,19.16
ORD-100163,2023-12-22,2023-12-28,Second Class,CUST-1812,Customer_371,Home Office,USA,New York,New York,East,PROD-329,Office Supplies,Binders,Binder,893.51,5,0,203.68
ORD-100164,2023-05-05,2023-05-07,Same Day,CUST-1822,Customer_565,Consumer,USA,Los Angeles,California,West,PROD-726,Technology,Accessories,Wireless Mouse,45.76,8,0.2,7
ORD-100165,2023-03-30,2023-03-31,Standard Class,CUST-1128,Customer_325,Home Office,USA,Chicago,Illinois,Central,PROD-175,Furniture,Tables,Study Table,535.18,8,0.1,126.21
ORD-100166,2024-04-05,2024-04-09,Second Class,CUST-1786,Customer_133,Corporate,USA,Boston,Massachusetts,East,PROD-614,Office Supplies,Binders,Binder,145.77,6,0.2,24.77
ORD-100167,2023-02-26,2023-03-05,Second Class,CUST-1354,Customer_532,Corporate,USA,New York,New York,East,PROD-966,Office Supplies,Binders,Binder,318.04,3,0,41.56
ORD-100168,2023-03-22,2023-03-25,Standard Class,CUST-1514,Customer_657,Consumer,USA,Los Angeles,California,West,PROD-706,Office Supplies,Paper,Copy Paper,142.67,5,0,29.05
ORD-100169,2024-08-17,2024-08-19,Standard Class,CUST-1083,Customer_47,Home Office,USA,Los Angeles,California,West,PROD-889,Office Supplies,Paper,Copy Paper,845.68,6,0.2,17.17
ORD-100170,2024-08-13,2024-08-16,First Class,CUST-1657,Customer_310,Corporate,USA,Boston,Massachusetts,East,PROD-350,Technology,Accessories,Wireless Mouse,625.75,7,0,109.2
ORD-100171,2024-12-02,2024-12-06,Same Day,CUST-1475,Customer_209,Corporate,USA,Chicago,Illinois,Central,PROD-721,Furniture,Tables,Study Table,694.84,2,0,111.11
ORD-100172,2023-05-28,2023-05-31,Standard Class,CUST-1326,Customer_248,Corporate,USA,Boston,Massachusetts,East,PROD-225,Furniture,Chairs,Office Chair,975.87,6,0,234.37
ORD-100173,2023-10-01,2023-10-05,Same Day,CUST-1254,Customer_164,Corporate,USA,Los Angeles,California,West,PROD-691,Technology,Accessories,Wireless Mouse,69.59,2,0.1,17.12
ORD-100174,2023-11-17,2023-11-19,Standard Class,CUST-1967,Customer_403,Home Office,USA,Los Angeles,California,West,PROD-568,Furniture,Tables,Study Table,508.78,8,0,88.7
ORD-100175,2023-09-04,2023-09-06,Same Day,CUST-1292,Customer_550,Consumer,USA,Seattle,Washington,West,PROD-967,Furniture,Chairs,Office Chair,69.53,1,0.1,12.47
ORD-100176,2023-04-21,2023-04-25,Standard Class,CUST-1583,Customer_576,Consumer,USA,Los Angeles,California,West,PROD-471,Furniture,Chairs,Office Chair,768.58,6,0,47.12
ORD-100177,2024-07-20,2024-07-23,Standard Class,CUST-1131,Customer_100,Corporate,USA,New York,New York,East,PROD-482,Furniture,Tables,Study Table,769.12,8,0,197.15
ORD-100178,2023-12-14,2023-12-19,Standard Class,CUST-1039,Customer_141,Home Office,USA,Chicago,Illinois,Central,PROD-441,Technology,Accessories,Wireless Mouse,610.41,4,0.1,94.63
ORD-100179,2024-04-30,2024-05-05,Same Day,CUST-1631,Customer_758,Corporate,USA,Houston,Texas,South,PROD-707,Technology,Accessories,Wireless Mouse,341.41,3,0.2,30.6
ORD-100180,2023-12-11,2023-12-16,Standard Class,CUST-1377,Customer_340,Home Office,USA,Seattle,Washington,West,PROD-212,Office Supplies,Binders,Binder,714.57,8,0,120.56
ORD-100181,2024-03-02,2024-03-07,Second Class,CUST-1738,Customer_53,Home Office,USA,Chicago,Illinois,Central,PROD-591,Office Supplies,Paper,Copy Paper,604.97,1,0,176.51
ORD-100182,2023-06-24,2023-06-29,Standard Class,CUST-1195,Customer_20,Corporate,USA,Boston,Massachusetts,East,PROD-421,Office Supplies,Paper,Copy Paper,164.82,7,0.3,8.33
ORD-100183,2024-03-04,2024-03-06,Standard Class,CUST-1722,Customer_142,Home Office,USA,Houston,Texas,South,PROD-312,Office Supplies,Paper,Copy Paper,422.17,4,0.2,101.38
ORD-100184,2024-07-28,2024-07-31,First Class,CUST-1559,Customer_363,Home Office,USA,Boston,Massachusetts,East,PROD-890,Furniture,Tables,Study Table,327.48,7,0,54.01
ORD-100185,2024-11-28,2024-12-04,First Class,CUST-1230,Customer_305,Corporate,USA,Boston,Massachusetts,East,PROD-821,Furniture,Chairs,Office Chair,208.42,8,0,24.96
ORD-100186,2023-08-01,2023-08-07,First Class,CUST-1294,Customer_125,Home Office,USA,Boston,Massachusetts,East,PROD-792,Furniture,Tables,Study Table,490.21,6,0.2,119.33
ORD-100187,2024-07-10,2024-07-14,Standard Class,CUST-1354,Customer_453,Home Office,USA,Houston,Texas,South,PROD-362,Furniture,Chairs,Office Chair,304.64,3,0,87.99
ORD-100188,2024-05-05,2024-05-07,Standard Class,CUST-1630,Customer_759,Home Office,USA,Los Angeles,California,West,PROD-345,Office Supplies,Binders,Binder,934.36,5,0.3,54.1
ORD-100189,2023-09-06,2023-09-07,First Class,CUST-1734,Customer_484,Consumer,USA,Boston,Massachusetts,East,PROD-797,Office Supplies,Binders,Binder,645.19,4,0,48.42
ORD-100190,2023-05-21,2023-05-22,Second Class,CUST-1774,Customer_295,Corporate,USA,Seattle,Washington,West,PROD-392,Technology,Accessories,Wireless Mouse,659.83,7,0.1,98.55
ORD-100191,2024-10-23,2024-10-24,Standard Class,CUST-1935,Customer_180,Corporate,USA,New York,New York,East,PROD-957,Office Supplies,Paper,Copy Paper,544.45,4,0.3,110.3
ORD-100192,2023-06-30,2023-07-01,Standard Class,CUST-1305,Customer_582,Home Office,USA,Houston,Texas,South,PROD-209,Furniture,Tables,Study Table,937.88,3,0,252.46
ORD-100193,2023-12-10,2023-12-13,Same Day,CUST-1279,Customer_198,Consumer,USA,Houston,Texas,South,PROD-438,Office Supplies,Paper,Copy Paper,891.47,8,0,234.25
ORD-100194,2023-06-16,2023-06-22,First Class,CUST-1581,Customer_691,Consumer,USA,Houston,Texas,South,PROD-279,Office Supplies,Paper,Copy Paper,724.23,5,0,169.58
ORD-100195,2024-09-17,2024-09-24,Standard Class,CUST-1189,Customer_144,Corporate,USA,Boston,Massachusetts,East,PROD-431,Furniture,Tables,Study Table,524.98,7,0,78.86
ORD-100196,2023-09-12,2023-09-13,First Class,CUST-1596,Customer_741,Home Office,USA,Chicago,Illinois,Central,PROD-111,Furniture,Tables,Study Table,457.8,4,0,132.08
ORD-100197,2023-09-25,2023-10-01,Second Class,CUST-1415,Customer_703,Home Office,USA,Chicago,Illinois,Central,PROD-820,Office Supplies,Paper,Copy Paper,80.88,4,0,13.45
ORD-100198,2023-11-15,2023-11-21,Second Class,CUST-1489,Customer_157,Corporate,USA,New York,New York,East,PROD-865,Office Supplies,Paper,Copy Paper,380.19,5,0,39.84
ORD-100199,2024-09-12,2024-09-15,Second Class,CUST-1696,Customer_773,Home Office,USA,Houston,Texas,South,PROD-994,Office Supplies,Paper,Copy Paper,762.2,8,0.3,149.7
ORD-100200,2023-03-25,2023-03-30,Second Class,CUST-1586,Customer_550,Consumer,USA,Houston,Texas,South,PROD-268,Office Supplies,Binders,Binder,96.54,6,0.2,3.67
ORD-100201,2023-12-02,2023-12-09,Standard Class,CUST-1920,Customer_523,Corporate,USA,Seattle,Washington,West,PROD-928,Furniture,Tables,Study Table,686.69,2,0.3,93.24
ORD-100202,2023-02-26,2023-03-02,First Class,CUST-1740,Customer_23,Corporate,USA,Los Angeles,California,West,PROD-360,Office Supplies,Binders,Binder,467.66,7,0,88.71
ORD-100203,2023-01-04,2023-01-10,Standard Class,CUST-1957,Customer_71,Corporate,USA,Los Angeles,California,West,PROD-132,Office Supplies,Binders,Binder,64.38,2,0,14.49
ORD-100204,2023-10-21,2023-10-25,Same Day,CUST-1384,Customer_83,Home Office,USA,Los Angeles,California,West,PROD-777,Technology,Accessories,Wireless Mouse,386.97,7,0.1,55
ORD-100205,2024-07-06,2024-07-08,Second Class,CUST-1745,Customer_229,Consumer,USA,Boston,Massachusetts,East,PROD-874,Furniture,Chairs,Office Chair,194.9,2,0.2,21.1
ORD-100206,2023-01-24,2023-01-27,First Class,CUST-1158,Customer_283,Consumer,USA,Houston,Texas,South,PROD-996,Office Supplies,Paper,Copy Paper,541.29,7,0,60.56
ORD-100207,2023-04-26,2023-04-27,Standard Class,CUST-1457,Customer_613,Home Office,USA,Boston,Massachusetts,East,PROD-820,Furniture,Tables,Study Table,255.85,1,0,19.25
ORD-100208,2023-02-19,2023-02-21,Standard Class,CUST-1143,Customer_516,Corporate,USA,Boston,Massachusetts,East,PROD-339,Technology,Phones,Smartphone,450.18,7,0.2,28.95
ORD-100209,2024-08-12,2024-08-15,Second Class,CUST-1423,Customer_308,Corporate,USA,Seattle,Washington,West,PROD-162,Office Supplies,Binders,Binder,252.17,6,0,74.75
ORD-100210,2024-07-24,2024-07-29,Same Day,CUST-1804,Customer_538,Corporate,USA,Boston,Massachusetts,East,PROD-813,Technology,Accessories,Wireless Mouse,564.73,7,0,165.51
ORD-100211,2024-03-02,2024-03-06,Second Class,CUST-1307,Customer_725,Consumer,USA,Los Angeles,California,West,PROD-925,Furniture,Chairs,Office Chair,200.2,7,0.2,25.7
ORD-100212,2024-04-19,2024-04-20,First Class,CUST-1208,Customer_339,Home Office,USA,Seattle,Washington,West,PROD-180,Furniture,Tables,Study Table,566.14,7,0,83.28
ORD-100213,2024-04-05,2024-04-12,Standard Class,CUST-1894,Customer_75,Consumer,USA,Chicago,Illinois,Central,PROD-923,Technology,Phones,Smartphone,70.51,4,0.1,13.99
ORD-100214,2024-08-24,2024-08-30,Standard Class,CUST-1216,Customer_195,Home Office,USA,Boston,Massachusetts,East,PROD-220,Office Supplies,Binders,Binder,489.81,4,0,61.62
ORD-100215,2024-05-05,2024-05-07,First Class,CUST-1389,Customer_478,Home Office,USA,Boston,Massachusetts,East,PROD-764,Office Supplies,Binders,Binder,408.7,4,0,76.84
ORD-100216,2024-01-03,2024-01-06,First Class,CUST-1936,Customer_209,Corporate,USA,Chicago,Illinois,Central,PROD-420,Furniture,Chairs,Office Chair,476.68,8,0.3,51.18
ORD-100217,2024-02-28,2024-02-29,Same Day,CUST-1302,Customer_157,Consumer,USA,Seattle,Washington,West,PROD-437,Technology,Accessories,Wireless Mouse,35.9,3,0.2,8.75
ORD-100218,2023-08-24,2023-08-28,Same Day,CUST-1989,Customer_741,Home Office,USA,Seattle,Washington,West,PROD-857,Technology,Accessories,Wireless Mouse,559.63,8,0.3,41.63
ORD-100219,2024-05-17,2024-05-21,Second Class,CUST-1938,Customer_556,Home Office,USA,Los Angeles,California,West,PROD-160,Office Supplies,Paper,Copy Paper,185.88,6,0.3,23.54
ORD-100220,2024-06-20,2024-06-21,Second Class,CUST-1069,Customer_725,Consumer,USA,New York,New York,East,PROD-109,Office Supplies,Paper,Copy Paper,769.05,1,0.1,49.51
ORD-100221,2023-08-12,2023-08-17,Same Day,CUST-1675,Customer_500,Consumer,USA,Houston,Texas,South,PROD-106,Furniture,Chairs,Office Chair,625.48,1,0.3,139.78
ORD-100222,2024-06-28,2024-07-03,First Class,CUST-1017,Customer_515,Home Office,USA,Houston,Texas,South,PROD-790,Technology,Phones,Smartphone,538.83,1,0,99.11
ORD-100223,2024-03-16,2024-03-23,First Class,CUST-1834,Customer_363,Corporate,USA,Los Angeles,California,West,PROD-914,Technology,Phones,Smartphone,533.9,2,0,52.31
ORD-100224,2024-02-11,2024-02-12,Standard Class,CUST-1669,Customer_666,Consumer,USA,Chicago,Illinois,Central,PROD-195,Furniture,Tables,Study Table,573.7,8,0.3,26.66
ORD-100225,2024-02-20,2024-02-24,Standard Class,CUST-1511,Customer_445,Home Office,USA,Houston,Texas,South,PROD-903,Office Supplies,Binders,Binder,74.99,8,0,16.93
ORD-100226,2023-12-06,2023-12-11,Same Day,CUST-1277,Customer_48,Consumer,USA,New York,New York,East,PROD-800,Office Supplies,Binders,Binder,245.17,1,0.3,51.95
ORD-100227,2023-10-15,2023-10-20,Second Class,CUST-1601,Customer_148,Home Office,USA,Seattle,Washington,West,PROD-940,Office Supplies,Paper,Copy Paper,195.77,1,0,10.55
ORD-100228,2024-02-12,2024-02-13,First Class,CUST-1393,Customer_774,Home Office,USA,Chicago,Illinois,Central,PROD-243,Technology,Accessories,Wireless Mouse,575.36,4,0.1,114.65
ORD-100229,2024-12-06,2024-12-12,Standard Class,CUST-1348,Customer_620,Home Office,USA,New York,New York,East,PROD-709,Office Supplies,Binders,Binder,72.62,6,0.1,6.39
ORD-100230,2024-02-11,2024-02-18,First Class,CUST-1566,Customer_385,Corporate,USA,Chicago,Illinois,Central,PROD-290,Technology,Phones,Smartphone,787.88,5,0.1,120.27
ORD-100231,2024-11-27,2024-12-02,Standard Class,CUST-1084,Customer_275,Consumer,USA,Boston,Massachusetts,East,PROD-489,Furniture,Tables,Study Table,776.72,2,0,193.8
ORD-100232,2024-12-29,2025-01-05,First Class,CUST-1455,Customer_369,Corporate,USA,Boston,Massachusetts,East,PROD-204,Technology,Accessories,Wireless Mouse,330.34,7,0,24.08
ORD-100233,2023-05-16,2023-05-17,Standard Class,CUST-1091,Customer_363,Home Office,USA,Los Angeles,California,West,PROD-195,Furniture,Tables,Study Table,565.85,8,0.2,63.38
ORD-100234,2024-09-03,2024-09-08,Second Class,CUST-1585,Customer_534,Consumer,USA,Chicago,Illinois,Central,PROD-801,Furniture,Tables,Study Table,306.01,1,0.1,68.79
ORD-100235,2024-01-25,2024-01-27,Same Day,CUST-1282,Customer_432,Corporate,USA,Los Angeles,California,West,PROD-595,Furniture,Chairs,Office Chair,283.04,5,0,18.63
ORD-100236,2023-03-20,2023-03-23,Second Class,CUST-1311,Customer_7,Corporate,USA,Chicago,Illinois,Central,PROD-440,Technology,Accessories,Wireless Mouse,601.93,8,0,99
ORD-100237,2024-09-27,2024-10-01,Second Class,CUST-1307,Customer_329,Home Office,USA,Chicago,Illinois,Central,PROD-811,Furniture,Tables,Study Table,442,6,0.3,103.23
ORD-100238,2023-07-25,2023-07-29,Same Day,CUST-1990,Customer_590,Consumer,USA,Chicago,Illinois,Central,PROD-433,Technology,Accessories,Wireless Mouse,969.35,7,0,226.56
ORD-100239,2024-01-21,2024-01-24,Second Class,CUST-1698,Customer_787,Home Office,USA,Houston,Texas,South,PROD-127,Furniture,Chairs,Office Chair,933.43,2,0,184.87
ORD-100240,2024-04-17,2024-04-23,Same Day,CUST-1689,Customer_512,Consumer,USA,Los Angeles,California,West,PROD-748,Furniture,Tables,Study Table,834.66,5,0,212.62
ORD-100241,2023-11-07,2023-11-09,Same Day,CUST-1596,Customer_411,Home Office,USA,Chicago,Illinois,Central,PROD-618,Office Supplies,Paper,Copy Paper,720.93,3,0.1,34.96
ORD-100242,2024-12-09,2024-12-13,Standard Class,CUST-1111,Customer_788,Consumer,USA,Seattle,Washington,West,PROD-773,Technology,Phones,Smartphone,707.6,6,0.2,112.12
ORD-100243,2024-11-11,2024-11-14,Same Day,CUST-1990,Customer_771,Corporate,USA,Los Angeles,California,West,PROD-915,Office Supplies,Paper,Copy Paper,571.96,1,0.3,91.15
ORD-100244,2024-03-16,2024-03-17,Second Class,CUST-1456,Customer_384,Corporate,USA,New York,New York,East,PROD-574,Technology,Phones,Smartphone,237.56,5,0.3,28.44
ORD-100245,2024-11-26,2024-12-01,First Class,CUST-1425,Customer_88,Consumer,USA,Boston,Massachusetts,East,PROD-951,Office Supplies,Binders,Binder,358.07,3,0,61.12
ORD-100246,2023-05-26,2023-05-29,Same Day,CUST-1099,Customer_449,Home Office,USA,Chicago,Illinois,Central,PROD-813,Furniture,Chairs,Office Chair,788.58,8,0.2,103.09
ORD-100247,2024-04-08,2024-04-11,First Class,CUST-1663,Customer_112,Home Office,USA,New York,New York,East,PROD-919,Furniture,Chairs,Office Chair,813.98,1,0,45.29
ORD-100248,2023-06-18,2023-06-24,Same Day,CUST-1237,Customer_415,Home Office,USA,Los Angeles,California,West,PROD-288,Office Supplies,Binders,Binder,560.87,3,0,106.54
ORD-100249,2023-07-10,2023-07-16,Same Day,CUST-1606,Customer_440,Corporate,USA,Boston,Massachusetts,East,PROD-104,Furniture,Tables,Study Table,48.61,7,0.2,11.22
ORD-100250,2024-12-22,2024-12-24,First Class,CUST-1201,Customer_469,Consumer,USA,Los Angeles,California,West,PROD-368,Furniture,Chairs,Office Chair,585.8,2,0.2,33.24
ORD-100251,2024-11-17,2024-11-24,Standard Class,CUST-1356,Customer_361,Corporate,USA,Houston,Texas,South,PROD-732,Office Supplies,Binders,Binder,605.03,6,0.2,65.43
ORD-100252,2023-06-26,2023-07-03,Second Class,CUST-1320,Customer_121,Consumer,USA,Boston,Massachusetts,East,PROD-412,Office Supplies,Paper,Copy Paper,920.31,5,0.2,28.7
ORD-100253,2023-04-30,2023-05-02,Same Day,CUST-1433,Customer_191,Corporate,USA,Chicago,Illinois,Central,PROD-750,Office Supplies,Paper,Copy Paper,520.61,3,0.1,93.24
ORD-100254,2024-07-04,2024-07-10,Same Day,CUST-1634,Customer_55,Corporate,USA,Boston,Massachusetts,East,PROD-109,Technology,Accessories,Wireless Mouse,499.85,3,0,48.37
ORD-100255,2024-05-11,2024-05-13,Same Day,CUST-1500,Customer_172,Consumer,USA,Los Angeles,California,West,PROD-678,Furniture,Tables,Study Table,420.95,8,0.1,56.37
ORD-100256,2023-02-01,2023-02-08,Same Day,CUST-1579,Customer_761,Corporate,USA,Los Angeles,California,West,PROD-662,Furniture,Chairs,Office Chair,289.36,1,0.2,23.78
ORD-100257,2024-06-07,2024-06-08,Standard Class,CUST-1778,Customer_737,Corporate,USA,Seattle,Washington,West,PROD-659,Technology,Phones,Smartphone,779.61,5,0,144.63
ORD-100258,2023-08-12,2023-08-16,First Class,CUST-1882,Customer_90,Corporate,USA,New York,New York,East,PROD-986,Office Supplies,Paper,Copy Paper,311.75,4,0,50.64
ORD-100259,2023-05-01,2023-05-08,Second Class,CUST-1630,Customer_143,Consumer,USA,Los Angeles,California,West,PROD-933,Technology,Accessories,Wireless Mouse,863.83,6,0.2,145.29
ORD-100260,2023-07-31,2023-08-07,First Class,CUST-1720,Customer_300,Corporate,USA,New York,New York,East,PROD-686,Office Supplies,Binders,Binder,541.64,6,0.2,78.37
ORD-100261,2023-10-01,2023-10-08,First Class,CUST-1887,Customer_672,Consumer,USA,Seattle,Washington,West,PROD-818,Office Supplies,Paper,Copy Paper,152.88,2,0.1,39.7
ORD-100262,2023-05-16,2023-05-18,Second Class,CUST-1591,Customer_648,Corporate,USA,Los Angeles,California,West,PROD-742,Office Supplies,Paper,Copy Paper,831.91,6,0.3,73.35
ORD-100263,2024-02-29,2024-03-04,First Class,CUST-1465,Customer_500,Corporate,USA,Houston,Texas,South,PROD-695,Technology,Phones,Smartphone,414.79,2,0.3,24.7
ORD-100264,2023-01-03,2023-01-10,Standard Class,CUST-1814,Customer_548,Corporate,USA,Boston,Massachusetts,East,PROD-323,Technology,Phones,Smartphone,642.14,8,0.3,51.09
ORD-100265,2024-03-15,2024-03-22,Second Class,CUST-1579,Customer_497,Corporate,USA,Los Angeles,California,West,PROD-798,Furniture,Tables,Study Table,336.41,5,0,45.23
ORD-100266,2023-02-19,2023-02-20,Standard Class,CUST-1981,Customer_439,Consumer,USA,New York,New York,East,PROD-805,Office Supplies,Paper,Copy Paper,35.96,8,0,5.77
ORD-100267,2023-05-16,2023-05-22,First Class,CUST-1680,Customer_665,Consumer,USA,Chicago,Illinois,Central,PROD-153,Technology,Accessories,Wireless Mouse,111.47,5,0,12.55
ORD-100268,2024-02-10,2024-02-16,Standard Class,CUST-1218,Customer_489,Consumer,USA,Chicago,Illinois,Central,PROD-235,Office Supplies,Paper,Copy Paper,440.65,4,0,99.55
ORD-100269,2024-08-30,2024-09-01,Standard Class,CUST-1880,Customer_433,Home Office,USA,Seattle,Washington,West,PROD-235,Office Supplies,Paper,Copy Paper,29.1,8,0.3,2.21
ORD-100270,2024-05-04,2024-05-05,First Class,CUST-1902,Customer_307,Consumer,USA,Los Angeles,California,West,PROD-491,Furniture,Tables,Study Table,736.15,2,0,55.8
ORD-100271,2023-05-17,2023-05-23,Second Class,CUST-1450,Customer_360,Home Office,USA,Boston,Massachusetts,East,PROD-318,Technology,Accessories,Wireless Mouse,539.9,2,0,109.37
ORD-100272,2024-10-05,2024-10-11,Second Class,CUST-1770,Customer_127,Home Office,USA,Los Angeles,California,West,PROD-847,Furniture,Tables,Study Table,862.76,8,0,236.52
